,id,overview,title,release_date,vote_average,vote_count
7716,4193,An opulent beach resort provides a scenic background to this amusing whodunit as Poirot attempts to uncover the nefarious evildoer behind the strangling of a notorious stage star.,Evil Under the Sun,1982-03-05,6.895,516
7717,1351046,A gifted young cellist from a fallen aristocratic family must make an impossible choice when her best friend's powerful father offers a solution to her family's desperate situation.,The Talent,2025-09-05,6.423,26
7718,1618361,"When strange entries begin appearing in her diary written in handwriting that isn't hers, new student Evie Quinn is pulled into a chilling mystery as the messages reveal secrets, predict impossible events, and point toward a truth someone has desperately tried to bury.",Redwood Diaries,,0.0,0
7719,5966,"Reuben Feffer is a guy who's spent his entire life playing it safe. Polly Prince is irresistible as a free-spirit who lives for the thrill of the moment. When these two comically mismatched souls collide, Reuben's world is turned upside down, as he makes an uproarious attempt to change his life from middle-of-the-road to totally-out-there.",Along Came Polly,2004-01-16,6.031,3052
7720,17824,"Chasing women for the weekend at a luxurious Miami resort, teen buddies Ben and Jack get more than they bargained for after crossing paths with a crafty criminal.",Private Resort,1985-05-03,5.717,237
7721,442485,"Seven years ago, Max’s parents died in a car accident. Since then, the young man, now 35, has been treading water. He manages his father’s hockey memorabilia shop, lives in the apartment upstairs, and watches each and every Habs game with his friends. But he’s forced to take a hard look at his life when his girlfriend, Julie, leaves him, and his sister, Nathalie, comes back to town.",Ça sent la coupe,2017-02-24,5.1,6
7722,263158,"Egor, a successful thirty-year-old engineer falls in love with Lucy, a flamboyant artist and amateur actress. He clashes with her brother Alex, an “evil genius” photographer, who has dedicated his new exhibition “Sunless City"" to St. Petersburg. Egor can't understand the values of the “sunless city”, the fringe world inhabited by Lucy and Alex. After Egor realizes that Lucy is a drug addict, he desperately tries to save her...",Sunless City,2005-12-01,4.5,2
7723,1532610,"An explosive cinematic rollercoaster about a group of misfits and visionaries who had an idea for a new kind of news - one that would give the people what they want, and would change the face of the world we live in today.",Ink,2027-01-06,0.0,0
7724,1117898,"Doing what he does best, the Cat spreads joy to kids in his hilarious, signature, and singularly irreverent way, transporting them and audiences on a fantastical journey through a world they've never seen before. Our hero takes on his toughest assignment yet for the I.I.I.I. (Institute for the Institution of Imagination and Inspiration, LLC) to cheer up Gabby and Sebastian, a pair of siblings struggling to move to a new town. Known for taking things too far, this could be this agent of chaos' last chance to prove himself...or lose his magical hat!",The Cat in the Hat,2026-11-05,0.0,0
7725,10227,"Clumsy Monsieur Hulot finds himself perplexed by the intimidating complexity of a gadget-filled Paris. He attempts to meet with a business contact but soon becomes lost. His roundabout journey parallels that of an American tourist, and as they weave through the inventive urban environment, they intermittently meet, developing an interest in one another. They eventually get together at a chaotic restaurant, along with several other quirky characters.",PlayTime,1967-12-13,7.7,677
7726,773674,"Forbes-listed entrepreneur Snezhana Serpukhovskaya attends an interview with popular feminist blogger Ilona Mast. But then things don't go according to plan—or rather, according to something unforeseen by all involved, but precisely according to Snezhana's own plan.",Password: 18ELIZA1570,2020-12-06,0.0,0
7727,282299,,Das Käthchen von Heilbronn,1968-05-11,9.0,1
7728,460631,"A short tribute to Zgougou, Varda’s cat who was given to her by Sabine Mamou.",Tribute to Zgougou the Cat,2002-02-02,6.912,17
7729,896361,"The film tells the story of Putra who manages a quick-money scheme that deals with gold investment. Unfortunately, Putra was unsuccessful and he even got scammed until he was hunted by his creditors. To add salt to his wounds, Putra's fiance leaves him because he is not able to keep up with the promised amount of dowry, while his siblings shun him because they are embarrassed by his failures. He has an unexpected encounter with a woman named Mira, who introduces him to a digital currency called Crypto. With the support of his beloved mother and Mira, Putra finally succeeds.",Budak Kripto,2021-11-11,0.0,0
7730,315465,"Kyuta, a boy living in Shibuya, and Kumatetsu, a lonesome beast from Jutengai, an imaginary world. One day, Kyuta forays into the imaginary world and, as he's looking for his way back, meets Kumatetsu who becomes his spirit guide. That encounter leads them to many adventures.",The Boy and the Beast,2015-07-11,7.907,1624
7731,11075,"Seven years after the death of his wife, widower Shigeharu seeks advice on how to find a new wife from a colleague. Taking advantage of their position as a film company, they stage an audition. Interviewing a series of women, Shigeharu is enchanted by the quiet Asami. But soon things take a twisted turn as Asami isn’t what she seems to be.",Audition,2000-03-03,7.113,1802
7732,795607,"While trying to free her sister from Fahai's clutches, Xiao Qing winds up in a dystopian city and meets a mysterious man who can't recall his past life.",Green Snake,2021-07-23,8.053,379
7733,224141,"In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.",Into the Woods,2014-12-24,5.76,4441
7734,400136,"When a fearless enemy out for revenge unleashes a brutal and deadly new virus, BSAA captain Chris Redfield enlists the help of Agent Leon S. Kennedy and Professor Rebecca Chambers to bring down the death merchant and save New York City.",Resident Evil: Vendetta,2017-05-27,6.916,1096
7735,154547,"Hynek Michánek wants to study medicine but fails his entrance exams five times. He starts a job as an orderly in a district hospital where one of the doctors on the examining board works as well. He feels no-one takes him seriously and he loathes the doctors, who treat him with disdain. When an old man begs him to end his pain and suffering by helping him to die, Hynek gives him a ""liberating"" injection. But now he has done it once, he finds he can't stop. He continues killing other patients, even though he knows he can't get away with it for long.",Unknown Hour,2009-08-27,4.2,5
7736,1262204,"Monsieur Noir’s classroom at Jacaranda High is a far cry from his beloved homeland, with students whose accents are as Australian as they come. He longs for just one, fluent conversation in his mother tongue.",Joie,2023-11-19,0.0,0
7737,100,A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,"Lock, Stock and Two Smoking Barrels",1998-08-28,8.096,7270
7738,431419,Local rowdies roll a drunk and get away with his life savings. Felipe Reyes El Justiciero rides into town on his faithful sidekick Macario and sets things aright.,La maldición del oro,1965-11-28,6.333,3
7739,1127974,"When a strict film director isn't getting the performance he wants from his actor, he goes to great lengths to elicit the response he's looking for.",Perfect Scream,2023-04-26,0.0,0
7740,39108,The Z Warriors discover an unopenable music box and are told to open it with the Dragon Balls. The contents turn out to be a warrior named Tapion who had sealed himself inside along with a monster called Hildegarn. Goku must now perfect a new technique to defeat the evil monster.,Dragon Ball Z: Wrath of the Dragon,1995-07-15,7.3,796
7741,27327,"Singer-songwriter Winslow Leach seeks revenge on the nefarious music producer Swan, who steals both Winslow's music and his favorite singer for the grand opening of Swan's new rock palace, the Paradise.",Phantom of the Paradise,1974-10-31,7.482,756
7742,15962,"The psychological thriller ""Murk"" tells the story of Jacob, who is investigating into the circumstances surrounding his sister's death on her wedding night.",Murk,2005-10-07,6.182,55
